ticker,pricetorevenue,marketcap,pricetobook,pricetoearnings,beta
CORR,4.037536434,341120624.3,0.9643437984496128,28.87758720930233,1.6205625000000001
CORT,10.35791008,642509477.0,26.47499379844963,354.39460615384627,1.7463859374999997
COTY,2.02602907,8739842736.0,24.28403992248063,89.20898482490276,0.8056437499999998
COWN,0.250030233,117694079.3,0.15153410852713173,12.422048958333328,1.5235328125
CPF,4.0441441860000005,758115329.6,1.4834062015503875,16.42171627906977,1.0215531249999998
CPK,2.116787597,953104529.1,2.4673988372093043,23.07927286821705,0.456521875
CPN,0.752851163,4821717678.0,1.5985569767441874,110.93024145077713,1.1451640625
CPS,0.467591473,1594868225.0,2.4532205426356595,12.971075968992254,1.0019218749999999
CPSI,2.324592248,483653788.8,4.028105426356588,51.741281395348864,0.7229640624999999
CPT,7.519764341,7357557282.0,2.4888108527131805,22.232525968992267,0.6366406250000002
CRAI,0.701200388,217932784.6,1.0439426356589143,25.7803930232558,0.9696343750000002
CRAY,1.754781783,1195484229.0,2.4095139534883727,59.66554639175258,1.9531374999999995
CREE,1.666789535,2630884632.0,1.1171023255813957,708.5244531250003,1.4743718749999999
CRL,2.54615155,3706327285.0,4.615623643410854,25.270723643410875,0.8032406249999998
CRM,7.126076744,50844865381.0,8.979904651162787,242.0058412844036,1.338621875
CRS,0.883462403,1643205190.0,1.424775581395348,93.20203160621759,1.6797156250000003
CRUS,2.23398876,2835212608.0,3.1475081395348834,21.64701666666666,1.1226812500000003
CRVL,1.609664341,810512188.4,5.967931782945737,28.707114341085248,0.8607890625000003
CRY,2.707453101,441556842.5,2.3142387596899208,58.834909689922455,0.9638734375000002
CSBK,12.26075444,355467360.3,1.1289389961389962,66.25539382239383,0.321303125
CSFL,3.855972973,811862658.3,1.5371015444015437,25.009813899613885,0.9664093750000003
CSGP,8.366748837000001,6340238342.0,4.014064341085271,183.0186887179486,1.3937171874999994
CSGS,1.812063178,1372523081.0,5.362952713178297,19.358948062015518,0.8892921875
CSRA,0.947184496,4203498091.0,32.44413565891474,37.519518217054284,0.8233358490566041
CSS,0.7786844959999999,244735223.3,0.9328153846153846,15.577686434108527,0.8519578125000004
CSX,2.406051938,26948687849.0,2.3172263565891456,14.828431782945726,1.2679328125
CTB,0.6612465120000001,1949912955.0,1.902386046511627,8.46843682170543,1.0978875
CTBI,3.572409653,641796499.2,1.3117386100386093,13.712365637065634,0.7127656250000002
CTG,0.223561004,78687999.32,0.8073177606177606,13.6063578125,0.7286953125
CTL,0.8537426359999999,15206767389.0,1.0866736434108524,16.48983604651163,1.0113828125000002
CTRE,7.758590698,680657950.2,1.9808562015503872,41.12970232558137,0.4128984375000002
CTS,1.554635659,595242919.9,2.01363062015504,88.21298682170546,1.1272640625
CTSH,2.728027132,34995017713.0,3.5932678294573632,21.946875581395354,1.2054937500000003
CTWS,5.590163177999999,543489370.7,2.3651364341085284,23.010765116279067,0.4725796875
CTXS,5.230322481,12848359517.0,5.947326356589143,33.36518023255814,1.1195249999999997
CUB,0.786231008,1145364918.0,1.5844116279069766,217.72833294573638,1.0075796875
CUBE,12.251256199999998,5132982478.0,3.0354073643410833,63.24798604651164,0.536234375
CUBI,3.074806977,766512213.2,1.4317151162790689,12.242110465116287,1.0695437499999998
CUNB,1.958120155,202743203.6,0.6681348837209341,8.913564341085278,0.49974374999999993
CUTR,1.594118605,162441789.3,3.2302019379844946,481.69043076923066,0.8553875000000004
CUZ,17.87932791,2033260953.0,1.2132612403100778,16.157528294573652,0.9741812499999999
CVBF,5.795053488,1679396496.0,1.7244717054263563,16.602318217054243,1.2895156250000002
CVCO,1.176500775,841190419.2,2.3561120155038773,29.352503875969024,1.2425812500000002
CVG,0.949272868,2775446508.0,2.109248449612404,16.112172480620163,1.0205765625
CVGI,0.16151976699999998,120661026.0,1.6961515503875966,23.08111937984496,1.6396953125000007
CVI,0.363292636,1787305705.0,1.9036015503875967,28.427233505154646,1.3455796875000003
CVLT,3.466489922,2098594239.0,5.024002713178296,7688.03845,1.3042468750000005
CVS,0.627073256,101843000000.0,2.8305658914728697,20.055856589147282,0.8304093750000001
CVX,1.5138511630000002,187088000000.0,1.2556271317829442,91.19248515625006,1.2521203125000002
CWCO,3.15482,179902113.5,1.2332434615384629,28.545820384615393,1.1217062500000001
CWT,2.4187864340000003,1433902440.0,2.2365403100775185,33.03116395348837,0.5952015624999999
CXO,9.528315504,15230670308.0,2.343793023255813,167.16956825396827,1.3491250000000001
CXW,1.712673643,3105153345.0,2.141436046511628,14.694153488372086,0.7985359375
CYH,0.065714341,1475259232.0,0.51636511627907,16.383294531249998,1.1083296875000002
CYNO,2.8833092660000004,1081387419.0,2.527968725868725,57.91036023166024,1.23218125
CYS,33.57583953,1224982302.0,0.6806546874999996,8.386381395348838,0.3966187500000001
CYTK,9.58561124,371198057.8,5.927901162790695,6726.259400000003,0.7213343750000003
CZNC,4.38872278,256102449.9,1.3530115830115836,16.026462934362936,0.5676187500000002
CZR,0.293916667,1064769399.0,1.0441650793650792,0.17150634920634913,1.5315906250000006
D,4.68066124,44581615539.0,3.319661340206184,23.045946511627914,0.45208749999999986
DAL,0.82180814,33132827984.0,2.8685348837209323,7.076883720930227,1.2522390625000004
DAN,0.352005426,2069120314.0,2.7334875968992254,18.34200620155039,1.6488546875
DBD,0.702689535,1706105376.0,3.066835271317832,15.037520233463034,1.4483734375000008
DCI,2.08911938,4674676733.0,6.121588759689917,24.447846511627912,1.09908125
DCO,0.358845349,217076742.9,1.0742883720930227,11.4327,1.1880546874999998
DCOM,3.41515155,641250820.0,1.1995511627906974,9.273088759689928,0.8214453125
DCT,10.63496318,3898004102.0,2.1730713178294585,45.062580620155046,1.33765
DDR,21.31376395,21822168971.0,6.994684496124034,145.78769025641026,0.7586828124999999
DE,0.974254651,26715567031.0,3.8646887596899218,16.179539147286825,0.82961875
DECK,1.005353876,1855268383.0,1.9299624031007756,15.323064591439689,1.1923953125
DEI,9.400004264,4980583830.0,2.6476220930232537,79.55815697674423,0.8654421874999998
DEL,3.86871938,782178684.5,3.20420542635659,315.45130620155015,0.8037296874999998
DFRG,1.064334496,362488210.7,1.5375717054263556,21.444449612403123,0.9587531249999998
DFS,2.627747287,23212090581.0,2.1540833333333333,10.301174806201551,1.1159999999999999
DGAS,2.654594186,176190160.0,2.285142084942085,32.35924942084942,0.2656093749999999
DGI,2.05704845,1457518054.0,1.117796511627907,47.30598527131782,1.3872859374999997
DGICA,0.645152326,422466815.7,0.9815740310077512,16.55708914728684,0.5527093750000001
DGX,1.4932771319999998,11204122171.0,2.421919379844963,15.179071317829466,0.761734375
DHI,0.969800388,11143296213.0,1.741716279069767,13.495185658914727,1.1863859374999999
DHIL,4.92426124,628939721.2,5.118458914728689,16.236053875969002,0.9837562500000004
DHR,4.425945349,60473765934.0,2.509518604651165,18.9861937984496,0.91408125
DIN,2.303589575,1531409141.0,5.887365250965247,15.114893436293439,0.5795046875000001
DIOD,1.126014341,993139952.4,1.2475445736434108,175.179530232558,1.0924109374999997
DIS,2.90899186,160466000000.0,3.656486434108528,17.450876356589134,1.0765656249999997
DISCA,2.5980937980000003,16725626744.0,3.1354918604651187,15.406062015503874,1.1140296875
DISCK,2.5980937980000003,16725626744.0,3.1354918604651187,15.406062015503874,1.0839421874999995
DISH,1.589434884,24368655440.0,7.202259689922483,26.532454651162794,1.0555015625000002
DJCO,6.845060078,293900579.8,2.3226930501930485,1390.4699624999994,0.5267218750000001
DK,0.232010078,1010550029.0,0.9471496124031009,96.8690484375,1.5911140625000002
DLB,4.609636434,4627182411.0,2.4455023255813946,24.764232170542652,0.95965625
DLR,7.644714728999999,13554075590.0,4.09192441860465,50.24235465116281,0.39606562500000003
DO,1.326133721,2790366870.0,0.7172492248062013,47.431455384615404,1.4448593750000003
DOC,13.63201705,2226863781.0,1.5083837209302324,96.73970155038755,0.5424062499999999
DORM,2.43875,2013348097.0,3.668456976744188,20.798112403100788,1.050515625
DRE,13.67860581,8607052944.0,2.615109302325582,24.089599224806204,0.8094890624999999
DRH,2.049773256,1911867576.0,1.0439833333333337,19.04659457364342,1.1608906250000002
DRI,1.198166667,8345179043.0,4.392704263565891,22.23540736434108,0.5367171874999997
DRQ,2.935476357,2159568110.0,1.5942507751937984,12.902248449612406,1.2219046875000001
DSPG,1.7201337209999998,234669239.0,1.6314193798449617,105.09454140625,0.8143874999999999
DST,4.709343411,5956216939.0,5.749069767441868,18.068555426356603,1.1100390624999998
DSW,0.75214186,1994240520.0,2.139606201550388,16.680600775193806,0.5004984375
DTE,1.629955426,16452742132.0,1.850130620155038,22.049976744186047,0.42422656250000007
DTLK,0.255694186,194659138.6,1.182533720930232,34.478074806201555,1.4585515625000007
DUK,2.51150155,54432354535.0,1.3781845360824745,19.979546124031007,0.21844375
DX,10.69845181,337019216.3,0.8850693798449618,43.9288,0.5829109375
DXPE,0.293775194,323093790.0,1.6218468992248047,72.483,1.68500625
DY,1.005745736,2530049713.0,4.607560077519378,21.478342635658922,1.387992187500001
DYN,0.391135271,1641548527.0,0.7439418604651165,18.842631250000004,1.3207984375000001
EA,5.22158876,23115143333.0,6.722922093023256,22.82588178294573,1.0482203125000003
EBAY,3.609373643,31568594806.0,4.817339922480619,17.855368604651147,0.8487515624999997
EBF,1.352562791,463971360.0,1.6539449612403092,116.58886007751929,0.8038421875000001
EBIO,26.15232868,39968024.62,3.9853682170542633,21.9514,1.5728890625
EBIX,5.801368605,1613280108.0,3.8649201550387584,18.786401162790693,1.5842500000000004
EBS,3.118888372,1555996745.0,2.4569821705426373,24.39351937984497,1.0754874999999997
EBSB,6.53823876,794476924.5,1.3489717054263577,29.92985542635661,0.52566875
EBTC,2.857130888,276116561.7,1.3819698841698838,15.779345945945945,0.9826421874999999
ECHO,0.408193411,670163337.8,1.772686046511628,106.60071434108526,0.8247921874999998
ECOL,1.7632011630000002,930754200.5,3.5111717054263583,30.915058914728693,0.8073484375000002
ECPG,0.560414341,624784754.2,1.040772480620156,13.78611240310077,1.8089562500000007
ED,1.815015116,22131100899.0,1.6256228682170533,16.30583527131784,0.2038546875
EDE,1.217040698,1458553027.0,1.7971100775193791,25.19244612403099,0.2758555555555555
EDR,9.970782558,2684825283.0,1.6856279069767424,80.70042403100781,0.8965890625
EE,2.111611969,1800775315.0,1.756989575289574,22.727138996138997,0.5522953124999999
EEFT,2.214448062,4078216316.0,4.777051550387598,30.981513178294566,1.1285687500000001
EFSC,4.0173434110000015,604082263.9,1.6468713178294585,14.30853100775194,0.9653999999999998
EGBN,6.203972481,1681079062.0,2.162324418604651,18.834836821705416,0.8457453124999997
EGOV,4.577504264,1386748930.0,10.063898449612406,29.58234496124032,0.9188640625000001
EGP,8.717288372,2106472464.0,3.635949612403103,30.44275775193797,0.7737734374999998
EHTH,1.020139535,200395011.0,2.21733062015504,18.923231538461547,1.9927296875000002
EIG,1.253449612,962212767.3,1.1779678294573641,9.752751550387591,1.0793578125000003
EIGI,1.402521318,1189251269.0,6.744677906976751,446.91996923076914,2.038084375
EL,2.978267829,33318876888.0,9.101080620155038,29.167754651162788,0.8957921875000002
ELLI,9.556055426,2763506580.0,7.655368217054264,112.55174147286816,1.1467562500000001
ELS,8.027814729,6735326420.0,6.9654736434108475,44.736164728682176,0.47807656249999997
ELY,1.120471705,949578765.2,2.055932945736436,40.24213139534884,0.7609343749999998
EMCI,0.884981395,553204526.9,1.0035883720930237,13.229072868217061,0.6349234375
EME,0.464719767,3280755086.0,2.152974418604651,18.13330930232559,1.0977515625
EMN,1.103937984,10291824089.0,2.428418604651162,11.68083178294573,1.3049562499999998
ENH,1.973559585,4584147740.0,0.9359538860103624,13.136653886010368,0.6507718750000001
ENS,1.190291085,2788744685.0,2.6886627906976717,20.092538372093006,1.4237046875000008
ENSG,0.745417054,1089845061.0,2.569225968992249,22.170172093023268,1.0041890624999998
ENTA,5.25743062,506278897.1,1.8935666666666664,16.04930894941634,0.674628125
ENTG,1.914077907,2113283473.0,2.4889693798449626,24.708998449612412,1.3361406249999992
ENV,2.818635271,1360790649.0,3.134160077519378,203.6907507936508,1.4472374999999995
ENZ,2.551162791,259533371.0,3.9867573643410847,12.766055813953484,0.5359624999999999
EPAM,3.617306589,3637024269.0,5.362813178294572,38.57818139534883,1.0953062500000004
EPM,6.2671,197461254.1,3.2191088803088803,20.315171042471047,1.098428125
EPR,12.14709341,4407124464.0,2.034264341085272,23.838336434108516,0.575228125
EQIX,7.575620155,23227673250.0,5.590306201550387,281.14992325581403,0.7836421875000001
EQR,11.98538256,25950485578.0,2.434768992248061,12.552658914728685,0.594946875
EQT,5.508262791,11041251493.0,1.9417352713178302,105.3941333333334,0.8946453125
EQY,13.57129845,4094195787.0,2.337052325581392,57.34318527131786,0.6755874999999999
ERA,0.709728682,193557717.3,0.4108453488372093,30.760385937499994,1.4664515624999999
ERIE,0.018909302,29630313.95,0.03701550387596896,0.16043682170542622,0.5961078125
ERII,10.72452946,560403576.5,9.402993023255814,555.0463,2.772584375
ES,2.315116667,17602787578.0,1.7048536082474226,20.07558372093023,0.4060859374999999
ESCA,1.036286538,169671410.0,1.7270003846153852,16.778249615384624,0.5329328124999998
ESE,1.949537597,1096944220.0,1.818662403100776,25.48974573643412,0.8939609374999999
ESGR,3.4928355210000004,3211052827.0,1.2228277992277994,12.639711969111962,0.6766265624999998
ESL,1.047928682,2092657481.0,1.341027519379844,24.214996124031025,1.8191734375000004
ESNT,5.554127519,2181153453.0,1.7823992248062013,12.054610465116275,0.8388859374999996
ESRT,8.610647287,5122110987.0,8.37668682170543,134.18895232558134,0.625425
ESRX,0.468210853,47569062118.0,3.0179887596899224,18.220376744186048,0.7581515625000002
ESS,14.04200388,14515300972.0,2.3685972868217062,55.242486434108564,0.5963828125000002
ESSA,2.680024031,144406351.0,0.8269383720930236,16.991792248061994,0.3174890625
ESV,0.696971318,2477800868.0,0.34383449612403083,3.1053,1.810596875
ETFC,5.015437984,7600664600.0,1.3069697674418592,23.765613953488394,1.5558734375
ETH,1.696170155,901157998.1,2.3293116279069768,17.024429230769233,1.2297765625000001
ETM,1.161144015,513267202.0,1.3801613899613892,15.019459845559842,1.3633718750000001
ETR,0.593631783,13488637488.0,1.4058957364341087,46.44025038759688,0.4494703124999999
EV,3.00352093,4071715025.0,6.501433720930237,16.661549612403103,1.4612890625000001
EVC,2.5715034880000003,654637423.8,3.8313476744186006,29.17189806201552,1.32343125
EVER,2.380995349,2072624660.0,1.2044054263565889,17.019827519379845,0.9238453125000001
EVHC,3.664315891,38945433107.0,19.342475193798453,302.15217713178293,0.7684312500000001
EVR,1.7700608530000002,2303738507.0,5.200229069767441,42.38504844961239,1.4338125
EVTC,3.034037066,1150952217.0,11.206728957528947,13.603607335907338,0.9573921874999999
EW,8.062152713,21597115698.0,8.709934108527136,41.29702868217054,0.8709984375000003
EWBC,4.6302658910000005,5382744096.0,1.6501771317829463,13.535859302325564,1.2641046875
EXAC,1.367572201,339982790.9,1.434705791505791,32.40275135135133,0.6490640625
EXAR,2.597593023,375464186.6,1.6654608527131791,779.6372765625,1.1028390624999995
EXC,0.6851848840000001,30917820659.0,1.1970968992248063,19.889237984496134,0.378828125
EXLS,2.564167054,1681493113.0,3.4254697674418604,29.485013178294576,0.7315531249999998
EXP,3.25453876,3729840370.0,3.5082259689922486,22.48862325581395,1.3043109374999997
EXPD,1.4508914730000002,9104244465.0,5.129344186046513,20.432086821705425,0.7836406249999999
EXPO,4.575322868,349293009.7,1.2924062015503874,7.489637984496124,1.05154375
EXR,14.40972713,10992722882.0,5.149812403100776,47.87039961240313,0.5722843750000001
F,0.328084884,50189291318.0,1.6647019379844976,6.3582228682170525,1.1860437500000003
FAF,0.7981744190000001,4227304212.0,1.4622290697674425,13.58918720930233,0.6378546874999999
FARO,1.70836139,548740270.6,1.6188498069498074,37.32946447876452,1.5816890625000002
FBC,1.830256202,1409319974.0,1.0883054263565894,8.450887209302321,0.7031468750000001
FBIZ,2.5144364340000003,196898328.5,1.2616666666666665,12.103924418604649,0.5783015624999999
FBNC,2.9311325580000003,413983131.2,1.1777666666666669,15.570718604651162,0.8925703125
FBNK,3.117458915,258127989.3,1.0295879844961249,19.284748837209314,0.6684859375000002
FBP,1.566408527,900863156.2,0.5201976744186044,24.044763953488363,1.7413062499999998
FC,1.259513178,255339929.9,2.6373496124031024,40.72735155038761,0.7027812500000001
FCBC,3.4627934110000003,396687372.5,1.1742418604651164,16.061593410852712,0.7593140625000002
FCF,3.44107907,870954161.2,1.1804321705426355,17.638508527131787,1.1196015624999998
FCN,0.902058527,1633064387.0,1.3683953488372091,21.44536434108528,0.9943187499999997
FCNCA,2.364517054,3273314884.0,1.0928616279069758,15.550125581395347,1.02434375
FDEF,3.497508915,378877629.6,1.3290686046511628,13.870213565891481,0.72585
FDML,0.190868217,1421750118.0,1.7195465116279054,69.60831384615386,2.4148890625000003
FDX,0.8643127909999999,44038995969.0,3.0932666666666653,31.09325697674418,1.1569859375
FE,0.951603101,14199292519.0,1.1941286821705428,22.836550781249993,0.5370937500000001
FELE,1.734549612,1602643097.0,2.7125906976744174,22.022371317829453,1.2825187500000004
FFBC,3.841889922,1271956308.0,1.5170864341085264,15.907942248062012,1.039421875
FFG,2.210885271,1588578947.0,1.3001333333333338,14.192036821705427,1.0236796875000003
FFIC,3.404718992,645175073.1,1.2999399224806203,11.949913178294576,1.0423515625000004
FFIN,7.337075969,2229577728.0,2.6311779069767454,21.75026279069767,1.2036578125
FFKT,2.792790734,221416704.9,1.1988652509652515,13.331810038610039,0.5739546874999998
FGL,1.368074419,1411102296.0,0.8695267441860463,11.516887209302334,0.5412046874999998
FHN,2.861436047,3470743594.0,1.513742635658914,22.2671531007752,1.10851875
FIBK,3.417341085,1352856363.0,1.4070678294573633,15.142843798449602,0.9934031250000004
FICO,4.175459302,3614791315.0,8.389163953488369,35.43448410852716,1.3263031249999993
FII,2.870132946,2891225533.0,4.333480620155039,15.678110852713173,1.3628421875
FINL,0.489308915,875092351.9,1.6881875968992237,44.9878622317597,0.9283734374999998
FIS,2.987541085,22823472674.0,2.406962790697673,44.431764728682175,0.9505062500000002
FISI,3.071486434,401058037.7,1.3518527131782958,14.411706589147293,0.7772484375000001
FISV,1.08168876,5782353281.0,2.19198914728682,6.959166666666667,0.9934390625000001
FITB,2.262762791,15055809207.0,0.9962631782945748,9.102403488372103,1.1694078124999996
FIX,0.7147620159999999,1145991622.0,3.270443410852713,20.60576744186045,0.9706500000000001
FIZZ,3.159397287,2263857982.0,10.5783,34.979839147286825,0.8173609374999999
FL,1.173572093,8807421302.0,3.3875833333333336,15.706963953488376,0.7792968750000001
FLIC,7.4976554260000015,667810267.3,2.367934883720931,23.910764341085272,0.8817578125000001
FLIR,2.0825624030000003,3322880448.0,2.013410077519377,16.836477906976725,0.9345421875000001
FLS,1.3563430230000002,5956241778.0,3.4976031007751964,28.69662248062017,1.4382875000000004
FLT,8.238415503999999,14148205590.0,4.676513565891474,36.466509302325576,1.3983828124999997
FMBI,3.209953876,1507731387.0,1.2299310077519376,18.062909689922485,1.0930468750000004
FN,1.367402326,1319158695.0,2.4049426356589154,21.62167325581396,0.7905921875
FNB,3.596069767,2571864810.0,1.1037170542635657,17.82497674418606,1.038996875
FNF,13.80073488,66359500787.0,18.18965876288661,129.59401201550398,0.6609906249999997
FNGN,5.070326357,1759919512.0,2.850134883720928,63.35541201550392,1.4454125
FNHC,1.078079845,281259897.3,1.1668174418604658,10.30182286821706,0.983046875
FNLC,4.353319615,235824290.5,1.3644257692307702,13.969078461538455,0.7828046875000002
FNSR,1.794907752,2316703574.0,1.9559608527131789,52.49656240310075,1.1619171875000003
FOE,0.966776744,1068524622.0,3.4774286821705416,20.649240466926067,1.3939765625000002
FORM,1.920422093,561073975.0,1.5641728682170533,61.33486060606061,1.70193125
FOSL,0.510200775,1607485228.0,1.7076158914728674,10.517777131782942,1.5975703125000007
FOX,1.920378295,52042038818.0,3.6920565891472856,20.400895348837206,1.0953625000000002
FOXA,1.920378295,52042038818.0,3.6920565891472856,20.400895348837206,1.1062593749999998
FOXF,1.882285659,716349698.6,4.4749523255813966,24.78893410852715,0.7844031249999999
FPRX,3.28235969,1198574412.0,2.846392635658917,4.822428404669261,1.1859562499999998
FR,7.762116279,2875394572.0,2.5173906976744163,21.640336821705432,0.9344421874999997
FRBK,3.265937452,180297883.4,1.5326660231660232,55.53630733590737,0.5371093750000001
FRGI,1.092396512,767636124.0,3.0129922480620146,23.53356007751937,0.9183046875
FRME,3.900296124,1068299864.0,1.2154577519379846,15.506303875968984,0.8397781249999998
FRSH,1.056947674,130201755.9,1.3182019379844956,32.87563643410851,0.8618984375000003
FRT,13.98437403,10715638039.0,5.8261108527131835,44.748504651162776,0.5410296875000001
FSLR,1.171900388,5047290668.0,0.8820732558139539,7.57188404669261,1.8537171874999998
FSP,4.731144961,1154560974.0,1.2473007751937992,46.760332558139524,0.6745968749999999
FSS,1.148865891,844250635.7,2.0969759689922496,15.680844186046526,1.3038781250000002
FTI,1.187380233,6532294283.0,2.499921705426357,37.049354263565924,1.5045203124999995
FTNT,4.964658915,5525795290.0,7.072434496124033,861.5728348837206,1.2241468749999997
FUL,1.079081783,2244371555.0,2.447743410852713,21.95124263565892,1.3595468750000002
FULT,3.3302844960000004,2301081289.0,1.098632558139535,22.559000387596914,1.1218703125000002
FWRD,1.394703101,1355893962.0,2.7056767441860483,28.523839922480626,1.0798828125000002
G,2.177068217,5431795811.0,4.087431395348841,21.56470077519377,0.9046296874999997
GABC,7.08605,788313066.3,2.5160391472868247,25.84793217054263,0.9138640624999996
GAIA,9.8684125,155903503.6,1.90653992248062,1.324970769230769,0.6947749999999998
GBCI,5.235593023,2106711318.0,1.8927352713178291,17.864836821705406,1.240125
GBLI,1.131768726,586258137.2,0.7649911196911193,16.294372200772195,0.6521562499999998
GBNK,3.926021318,379461324.1,1.4933236434108523,16.420989147286832,0.6311953125
GBX,0.364203101,1010333756.0,1.2100868217054266,5.140037596899232,2.1283890625
GCAP,0.729407722,318345953.6,1.052175675675675,19.66092702702704,1.035415625
GCI,0.544426744,1560915896.0,1.4553806201550397,15.606107364341092,0.8592421875000001
GCO,0.452218605,1351951844.0,1.4891348837209308,13.95062403100775,0.9677187500000003
GEF,0.4528,1534415795.0,1.5858844961240322,29.706039147286827,1.0493624999999995
GEO,1.78995814,3343199434.0,3.4010596899224823,23.708951162790694,1.0219234375
GERN,22.80555504,425484492.9,3.1556600775193795,3902.589587046632,1.6550812499999998
GFF,0.521379151,763295351.7,1.991470992366412,22.052435907335898,1.3166859375000002
GGG,2.63663876,3398123480.0,5.332815116279068,12.71437209302326,1.2029296874999997
GGP,11.70917984,26036968037.0,3.1901437984496117,27.176700775193787,0.7924375000000002
GHL,2.540737984,706749576.3,2.5349798449612404,23.64399806201549,1.3005859374999995
GILD,3.641600775,117961000000.0,7.438642248062013,7.038277519379849,1.07834375
GIMO,5.542538372,1443875466.0,7.187212015503872,88.6090678294574,2.0180718749999995
GLRE,3.578207364,769903750.1,0.9343271317829462,18.9691,1.0108828125000002
GLT,0.546139535,899880863.5,1.321462403100776,13.476960852713182,1.0087312499999999
GLW,2.7028434110000004,24377106376.0,1.5042740310077527,19.34944302325581,1.2847296874999998
GM,0.3655972870000001,49922411512.0,1.1812453488372099,4.344798449612403,1.4229625000000001
GME,0.318088372,2939497128.0,1.3920705426356592,7.393355426356591,1.3500718749999998
GMED,4.131839147,2281142703.0,2.9963054263565887,19.664089147286813,0.9406234375000002
GNE,0.7942745170000001,162734242.1,1.6210625482625483,25.28849393939393,1.9863062500000002
GNRC,1.801629457,2416947865.0,5.384379844961242,33.921020542635695,1.2998328124999996
GNTX,2.973834109,4776182315.0,2.681573255813952,14.441238759689947,1.2225390624999994
GPC,0.94442093,14403027514.0,4.4525515503875965,20.558776744186048,1.1114562499999996
GPN,3.191890698,9195375464.0,6.2603108527131806,32.742607751937946,1.0628203125000004
GPS,0.628085271,9828481705.0,3.810899612403101,12.402252325581395,1.1249218749999994
GRC,1.768706202,706584670.5,2.401048837209302,28.73239961240309,1.6192953125
GRMN,2.92475969,8438777207.0,2.5337732558139554,17.305462403100766,1.0913984374999999
GRPN,0.828755426,2403317700.0,6.335541860465116,108.08941587301584,1.595180327868852
GRUB,6.510717054,2673402345.0,2.919172093023253,64.72331744186046,1.2634078125000006
GS,2.482404264,74949033477.0,0.9912573643410854,15.270721317829453,1.3158000000000003
GSAT,16.57613023,1530711430.0,6.448983720930233,16.014467187500006,1.9318640624999996
GSBC,3.103943798,577589310.1,1.4068461240310073,12.82593333333334,1.0518078125
GSIT,1.864858527,97395313.68,1.1031999999999995,114.0378,0.38145625
GT,0.5019872089999999,8006363314.0,1.9227996124030995,27.32114031007755,1.6532140625
GTLS,0.847400388,814321617.9,1.178909302325581,39.5837,1.6127218749999999
GTN,1.216334496,802716788.4,1.8049430232558132,18.788314728682174,1.6766140624999992
GTS,0.192927132,579690972.1,0.6703077519379842,19.122629844961246,1.0560015625
GTT,1.6156166669999998,726571844.3,6.189413565891474,29.41924651162789,1.5865734374999996
GWR,1.806351163,3670838837.0,1.4167209302325583,16.490789922480626,1.6352749999999994
GWRE,10.08621163,4156189275.0,5.520286821705429,398.3632643410855,1.1791703124999997
GXP,1.747112016,4483584492.0,1.2161930232558138,21.088085271317826,0.4847421874999999
H,1.510384884,6633050647.0,1.6688689922480622,43.59345038759693,1.2889140625
HA,1.043402326,2451277427.0,4.58918410852713,11.020965116279068,1.7036546874999996
HAE,1.903347674,1719220796.0,2.364307364341085,129.7974,0.6907781249999999
HAFC,4.077755039,790123302.4,1.5292957364341084,13.964750775193801,1.097434375
HALL,0.549964615,200895554.6,0.7547465384615388,11.765329230769234,0.4662046874999998
HAR,0.892577519,6079498683.0,2.459141860465118,16.811115116279066,1.3777921874999992
HAS,2.187199225,10142623614.0,6.119146899224805,20.84150968992249,0.714825
HASI,31.61094961,757791697.6,1.638501162790697,74.43414534883716,0.910153125
HBAN,2.781964729,8582962854.0,1.0877461240310091,13.539917054263563,1.0644156250000003
HBCP,2.802081467,193175688.0,1.125547104247104,13.90337992277992,0.25295156249999995
HBHC,2.592639535,2281190774.0,0.9298166666666668,20.719281007751942,1.1561716981132075
HCI,1.241363953,326754771.3,1.3628100775193808,7.7987046511627875,1.11278125
HCKT,1.823726641,498736812.0,5.623826254826253,30.747016988416966,0.8076578124999998
HCOM,0.652003876,257919802.2,0.8376953488372098,410.7853596899227,0.8225671875000002
HCP,8.893789922,16022061363.0,1.7340922480620158,22.171,0.492059375
HD,1.8005027130000002,162935000000.0,25.649056201550373,22.41164612403101,1.0012984375000002
HDNG,0.45453166,138726384.6,0.8532907335907333,174.8616992277991,0.8481937500000001
HE,1.520834884,3345840967.0,1.6942837209302326,18.787820930232552,0.3875984374999999
HEI,2.004773643,2612145011.0,2.8988655038759665,17.910898062015495,1.0954765625
HELE,1.866544574,2638601939.0,2.7486961240310066,24.871318992248067,0.96325625
HEOP,3.823898062,282697665.7,1.3384065891472854,18.20708992248064,0.8116374999999998
HF,2.085493023,1082644768.0,5.747044961240309,12.761983333333333,1.3453718749999999
HFC,0.445470155,5276645428.0,1.0706546511627917,9.389834375,1.1527109375
HFWA,3.42931938,554353771.5,1.1442089147286818,14.788211240310073,0.7569781250000003
HHC,6.740291472999999,5771845302.0,2.351831007751938,28.79599999999999,1.1450859375
HIG,1.112536047,17310573078.0,0.949764341085272,11.729827906976734,1.1393734375000004
HIIQ,0.374881783,50837799.01,1.180241860465116,32.8337042635659,1.0737015624999997
HIL,0.391912355,202967831.2,1.7718204633204633,33.63383041237116,1.8047937500000002
HIW,8.823159302,4848633814.0,2.5083267441860464,18.386766279069764,0.8456953125
