ticker,pricetorevenue,marketcap,pricetobook
FBNC,2.9311325580000003,413983131.2,1.1777666666666669
FBNK,3.117458915,258127989.3,1.0295879844961247
FBP,1.5664085269999999,900863156.2,0.5201976744186044
FC,1.259513178,255339929.9,2.6373496124031024
FCBC,3.4627934110000003,396687372.5,1.1742418604651164
FCF,3.44107907,870954161.2,1.1804321705426357
FCN,0.902058527,1633064387.0,1.368395348837209
FCNCA,2.3645170540000002,3273314884.0,1.092861627906976
FDEF,3.497508915,378877629.6,1.3290686046511628
FDML,0.19086821699999998,1421750118.0,1.7195465116279054
FDX,0.8643127909999999,44038995969.0,3.0932666666666653
FE,0.9516031009999999,14199292519.0,1.1941286821705428
FELE,1.734549612,1602643097.0,2.7125906976744174
FFBC,3.841889922,1271956308.0,1.5170864341085264
FFG,2.210885271,1588578947.0,1.3001333333333338
FFIC,3.404718992,645175073.1,1.2999399224806205
FFIN,7.337075969,2229577728.0,2.6311779069767454
FFKT,2.7927907339999996,221416704.9,1.1988652509652515
FFNW,5.472461776,181069796.0,
FGL,1.368074419,1411102296.0,0.8695267441860463
FHN,2.8614360469999998,3470743594.0,1.5137426356589139
FIBK,3.417341085,1352856363.0,1.4070678294573633
FICO,4.175459302,3614791315.0,8.389163953488369
FII,2.870132946,2891225533.0,4.333480620155039
FINL,0.489308915,875092351.9,1.6881875968992237
FIS,2.987541085,22823472674.0,2.406962790697673
FISI,3.0714864339999997,401058037.7,1.3518527131782958
FISV,1.08168876,5782353281.0,2.1919891472868196
FITB,2.262762791,15055809207.0,0.9962631782945747
FIX,0.7147620159999999,1145991622.0,3.270443410852713
FIZZ,3.159397287,2263857982.0,10.578299999999999
FL,1.173572093,8807421302.0,3.387583333333334
FLIC,7.497655426000001,667810267.3,2.367934883720931
FLIR,2.0825624030000003,3322880448.0,2.013410077519377
FLS,1.3563430230000002,5956241778.0,3.497603100775196
FLT,8.238415503999999,14148205590.0,4.676513565891474
FMBI,3.209953876,1507731387.0,1.2299310077519376
FN,1.367402326,1319158695.0,2.4049426356589154
FNB,3.596069767,2571864810.0,1.1037170542635657
FNF,13.80073488,66359500787.0,18.18965876288661
FNGN,5.070326357,1759919512.0,2.8501348837209277
FNHC,1.078079845,281259897.3,1.166817441860466
FNLC,4.353319615,235824290.5,1.3644257692307702
FNSR,1.7949077519999999,2316703574.0,1.9559608527131789
FOE,0.966776744,1068524622.0,3.4774286821705416
FORM,1.9204220930000002,561073975.0,1.5641728682170533
FOSL,0.510200775,1607485228.0,1.7076158914728674
FOX,1.920378295,52042038818.0,3.6920565891472856
FOXA,1.920378295,52042038818.0,3.6920565891472856
FOXF,1.882285659,716349698.6,4.474952325581396
FPRX,3.28235969,1198574412.0,2.846392635658917
FR,7.762116279,2875394572.0,2.5173906976744163
FRBK,3.2659374519999997,180297883.4,1.5326660231660232
FRGI,1.092396512,767636124.0,3.0129922480620146
FRME,3.9002961239999996,1068299864.0,1.2154577519379846
FRP,0.484206464,409576990.2,
FRSH,1.0569476740000001,130201755.9,1.3182019379844956
FRT,13.98437403,10715638039.0,5.826110852713182
FSLR,1.171900388,5047290668.0,0.8820732558139539
FSP,4.731144961,1154560974.0,1.247300775193799
FSS,1.148865891,844250635.7,2.0969759689922496
FTI,1.187380233,6532294283.0,2.499921705426357
FTNT,4.964658915,5525795290.0,7.072434496124033
FUL,1.079081783,2244371555.0,2.447743410852713
FULT,3.3302844960000004,2301081289.0,1.098632558139535
FWRD,1.394703101,1355893962.0,2.705676744186048
G,2.177068217,5431795811.0,4.087431395348841
GABC,7.08605,788313066.3,2.5160391472868247
GAIA,9.8684125,155903503.6,1.9065399224806199
GBCI,5.235593023,2106711318.0,1.8927352713178294
GBLI,1.131768726,586258137.2,0.7649911196911193
GBNK,3.926021318,379461324.1,1.4933236434108523
GBX,0.36420310100000003,1010333756.0,1.2100868217054266
GCAP,0.729407722,318345953.6,1.052175675675675
GCI,0.544426744,1560915896.0,1.4553806201550397
GCO,0.452218605,1351951844.0,1.489134883720931
GEF,0.4528,1534415795.0,1.5858844961240322
GEO,1.78995814,3343199434.0,3.4010596899224823
GERN,22.80555504,425484492.9,3.1556600775193795
GFF,0.521379151,763295351.7,1.9914709923664118
GGG,2.63663876,3398123480.0,5.332815116279068
GGP,11.70917984,26036968037.0,3.1901437984496113
GHL,2.540737984,706749576.3,2.5349798449612404
GILD,3.641600775,117961000000.0,7.438642248062014
GIMO,5.542538372,1443875466.0,7.187212015503871
GLRE,3.578207364,769903750.1,0.9343271317829462
GLT,0.546139535,899880863.5,1.321462403100776
GLW,2.7028434110000004,24377106376.0,1.5042740310077527
GM,0.36559728700000005,49922411512.0,1.18124534883721
GME,0.318088372,2939497128.0,1.392070542635659
GMED,4.131839147,2281142703.0,2.996305426356589
GNE,0.7942745170000001,162734242.1,1.621062548262548
GNRC,1.801629457,2416947865.0,5.384379844961242
GNTX,2.973834109,4776182315.0,2.6815732558139516
GPC,0.94442093,14403027514.0,4.452551550387597
GPN,3.191890698,9195375464.0,6.2603108527131806
GPS,0.628085271,9828481705.0,3.810899612403101
GRC,1.768706202,706584670.5,2.4010488372093026
GRMN,2.92475969,8438777207.0,2.5337732558139554
GRPN,0.828755426,2403317700.0,6.335541860465116
GRUB,6.510717054,2673402345.0,2.919172093023253
GS,2.482404264,74949033477.0,0.9912573643410854
GSAT,16.57613023,1530711430.0,6.448983720930233
GSBC,3.103943798,577589310.1,1.4068461240310073
GSIT,1.864858527,97395313.68,1.1031999999999995
GT,0.5019872089999999,8006363314.0,1.9227996124030993
GTLS,0.847400388,814321617.9,1.178909302325581
GTN,1.216334496,802716788.4,1.8049430232558135
GTS,0.192927132,579690972.1,0.6703077519379842
GTT,1.6156166669999998,726571844.3,6.189413565891475
GWR,1.8063511630000002,3670838837.0,1.4167209302325583
GWRE,10.08621163,4156189275.0,5.520286821705429
GXP,1.747112016,4483584492.0,1.2161930232558138
H,1.510384884,6633050647.0,1.6688689922480622
HA,1.043402326,2451277427.0,4.58918410852713
HAE,1.9033476740000002,1719220796.0,2.3643073643410855
HAFC,4.0777550389999995,790123302.4,1.5292957364341084
HALL,0.549964615,200895554.6,0.7547465384615388
HAR,0.892577519,6079498683.0,2.459141860465118
HAS,2.187199225,10142623614.0,6.119146899224805
HASI,31.61094961,757791697.6,1.6385011627906967
HBAN,2.781964729,8582962854.0,1.0877461240310093
HBCP,2.802081467,193175688.0,1.1255471042471041
HBHC,2.592639535,2281190774.0,0.9298166666666667
HCA,0.689089147,30484968164.0,
HCI,1.241363953,326754771.3,1.3628100775193808
HCKT,1.823726641,498736812.0,5.623826254826252
HCOM,0.652003876,257919802.2,0.8376953488372098
HCP,8.893789922,16022061363.0,1.7340922480620158
HD,1.8005027130000002,162935000000.0,25.649056201550376
HDNG,0.45453166,138726384.6,0.8532907335907333
HE,1.520834884,3345840967.0,1.6942837209302326
HEI,2.004773643,2612145011.0,2.898865503875967
HELE,1.866544574,2638601939.0,2.7486961240310066
HEOP,3.823898062,282697665.7,1.3384065891472854
HF,2.085493023,1082644768.0,5.74704496124031
HFC,0.445470155,5276645428.0,1.0706546511627917
HFWA,3.42931938,554353771.5,1.1442089147286818
HHC,6.740291472999999,5771845302.0,2.351831007751938
HIG,1.112536047,17310573078.0,0.9497643410852719
HIIQ,0.37488178299999997,50837799.01,1.180241860465116
HIL,0.391912355,202967831.2,1.7718204633204633
HIW,8.823159302,4848633814.0,2.5083267441860464
HLF,0.270542248,1218710483.0,22.053300512820506
HMN,1.323543411,1431664076.0,1.0470143410852704
HMST,1.1843,555993958.4,1.0288856589147286
HMSY,3.03048062,1472126724.0,2.705643023255814
HMTV,4.048518992,535960608.6,1.9907608527131793
HNI,0.886947287,2004466975.0,4.010215116279072
HNR,,16989866.57,
HOG,1.515111628,9184838549.0,4.736105813953489
HOLX,3.74229186,10462465138.0,4.98631705426357
HOMB,9.477364341,4244754813.0,3.426948837209303
HON,2.206735659,86010162764.0,4.6220279069767445
HOV,0.078706202,192427000.3,
HP,3.4452197669999998,6727107195.0,1.4296802325581393
HPT,2.3027437980000003,4213836400.0,1.5803379844961254
HR,8.414828295,3334554236.0,2.4275449612403097
HRC,1.44120814,3500077070.0,2.9615480620155026
HRL,2.480546899,22967535735.0,5.393980232558137
HRS,1.960031395,10826299484.0,3.4187445736434117
HRTG,1.0694341090000001,439194402.5,1.2048174418604614
HSIC,1.34220814,14730763263.0,5.08992015503876
HSII,0.6936213179999999,394243196.9,1.5237825581395343
HST,2.238394961,12217908438.0,1.723632170542636
HT,1.9895135659999998,861882120.6,1.2115298449612406
HTA,9.758099612,4094087245.0,2.6601639534883734
HTBI,3.5644196910000003,340542746.5,0.9427347490347486
HTBK,3.653849807,345578473.2,1.4381104247104253
HTH,1.311238372,2115965886.0,1.1824356589147293
HTLD,2.274103488,1571116647.0,3.2780158914728696
HTLF,2.22409186,829397587.6,1.2168313953488372
HUBG,0.38569728700000006,1345398088.0,2.17423062015504
HUM,0.490303101,26716746580.0,2.483540697674419
HURC,0.858841313,193964394.9,1.0764482625482625
HURN,1.5694011630000002,1240375015.0,1.9678558139534867
HVT,0.276056757,224046251.0,0.7551386100386105
HW,1.433515504,1357297219.0,5.0788298449612395
HWCC,0.346588031,98220095.57,1.0227135135135152
HXL,2.203564341,4226488081.0,3.46151860465116
HY,0.382018605,974786346.4,1.9960705426356586
HZNP,3.315481783,2859832875.0,2.155008139534885
IART,6.177216667000001,5789323667.0,7.3308434108527125
IBCP,2.974535659,345203802.8,1.3963759689922495
IBKC,2.917345736,2500981371.0,1.0036519379844953
IBKR,1.69557093,2388254577.0,2.6162329457364337
IBOC,3.7291629339999997,1885179555.0,1.0975710424710416
IBTX,3.891617829,726043525.0,1.158414341085272
ICFI,0.693998062,801408141.6,1.4951178294573648
ICUI,5.488712016,1970733623.0,3.2106344961240336
IDA,2.998165116,3781447994.0,1.810100775193799
IDCC,4.991543023,2224398684.0,4.158151162790698
IDT,0.23160387600000001,351938844.1,2.713813178294573
IDTI,4.323006202,3056666141.0,4.516596124031008
IDXX,5.15684845,8626056023.0,189.57710625000004
IEX,3.190036047,6528451279.0,4.356132945736436
IHC,0.6929445740000001,296465430.3,0.7317527131782946
III,0.665930502,141426307.5,3.2571965250965254
IIVI,1.704320155,1382531762.0,1.7714740310077517
ILMN,9.836313566,22482128302.0,11.138702325581402
IMMR,3.874246512,232971368.3,2.66520968992248
INCY,17.93573992,16051447812.0,63.181618992248076
INDB,4.475928682,1337650631.0,1.6770829457364351
INFI,1.4628856590000001,168119800.0,2.0266147286821696
INFN,1.803956589,1690138640.0,2.143074806201551
INGN,5.971694186000001,1053198250.0,7.249408527131784
INN,2.176738372,1102101435.0,1.1870790697674432
INSY,3.582068992,1123192510.0,4.389137596899227
INT,0.11433294599999999,3154639283.0,1.6268054263565892
INTC,2.872755039,162542000000.0,2.6334593023255835
INTU,6.0733031010000005,27965736880.0,29.555076744186046
INVN,1.83574845,710297597.2,1.8932403100775188
INWK,0.538901163,453679789.8,1.7793003875968987
IP,0.9042364340000001,18090509438.0,4.418782558139535
IPAR,1.9530713180000001,943921839.6,2.493795736434109
IPCC,0.613894574,905044495.1,1.2996290697674426
IPG,1.216668217,9367979872.0,4.777493410852714
IPGP,5.085603488,4691427636.0,3.398149224806201
IPHI,7.423671317999999,1498460201.0,4.4861763565891515
IPXL,2.589824031,1994588277.0,1.9218298449612405
IQNT,2.079771705,614826776.6,3.2604837209302344
IR,1.264034109,16907493915.0,2.725124418604652
IRDM,2.269860853,960682130.8,0.7520158914728685
IRET,5.4007399220000005,796555821.7,1.7185531007751942
IRM,2.570185659,8043617604.0,8.95736162790698
ISBC,5.709015504,3702911072.0,1.1600930232558135
ISCA,2.418284496,1581576285.0,1.1342348837209297
ISIL,4.244674031000001,2217491950.0,2.303193798449613
ISLE,0.748320155,719176400.0,9.83018720930233
ISRG,14.631290700000001,36769934312.0,7.4525031007751945
ISRL,3.745523846,243180340.9,272.14517538461547
ISSC,2.0588734619999998,49260783.94,1.5142353846153835
IT,3.411529457,7773278062.0,139.1584
ITG,1.0005891470000001,599729193.4,1.3850217054263563
ITIC,1.558882946,195737901.2,1.3325372093023247
ITRI,0.917281395,1797819966.0,2.8483058139534876
ITT,1.283823256,3202400543.0,2.2644717054263546
IVR,26.58340415,1610776681.0,0.7244488372093031
IVZ,2.559955426,12460425279.0,1.5989992248062022
IXYS,1.1445360470000001,362661527.4,1.2976019379844965
JACK,1.882236434,2941415998.0,175.43797272727272
JAKK,0.294382558,214116466.8,1.5574678294573647
JBHT,1.488679457,9411201792.0,6.937731088082901
JBL,0.22637619,4154680357.0,1.7040190476190473
JBLU,1.003184496,6531118847.0,1.8621050387596891
JCOM,4.239105426,3285732209.0,3.6367410852713165
JJSF,2.170505039,2149622878.0,3.482063565891473
JKHY,4.995777132,6686410898.0,6.980572868217055
JLL,83.17470736,5108715857.0,1.8622627906976754
JNJ,4.495585271,317803000000.0,4.396753100775189
JNS,2.589429457,2571593403.0,1.6112759689922473
JOE,13.39426473,1361439758.0,2.054294186046514
JONE,0.893313127,130179172.2,0.30327876447876434
JOUT,0.645440927,284845589.3,1.3833926640926635
JPM,2.6032972869999997,244044000000.0,0.9710085271317834
JWN,0.613723256,8876418163.0,9.715380620155035
KBH,0.42302093,1384973864.0,0.835439534883721
KCG,0.924749612,1201701959.0,0.8251468992248067
KELYA,0.131296899,723088651.2,0.7697476744186043
KEY,2.6006406980000003,11287633318.0,0.9680701550387597
KFRC,0.39151162799999994,518300660.5,3.9841089147286817
KFY,1.049146124,1407335283.0,1.381711240310077
KIM,12.10621008,11733440231.0,2.250791860465115
KLAC,3.83004031,11252476224.0,20.91649767441861
KMI,3.081991473,42493371783.0,1.21460968992248
KMPR,0.721302317,1765392800.0,0.8587115830115832
KNX,3.790500775,4354150134.0,5.836070542635656
KODK,0.32395387600000003,571395600.8,5.27971111111111
KRA,0.595278682,785971610.7,1.708974418604651
KRC,10.08340814,6038290590.0,1.896639147286821
KRG,6.389993411,2240789768.0,1.3323027131782952
KRNY,10.23049767,887025152.3,1.7892934108527139
KS,0.528172481,1580129614.0,1.8194174418604647
KSU,4.023725194,9540202858.0,2.3954693798449616
KVHI,0.773193798,142912412.8,1.2571333333333325
L,1.100502326,13885051463.0,0.7752391472868218
LADR,2.844027907,743026524.6,0.867913178294574
LAMR,4.3052914730000005,6082023789.0,5.833074742268045
LAZ,2.118301938,4795760609.0,3.9490968992248052
LB,1.7935294569999998,21966814302.0,
LBAI,3.537741085,526285473.9,1.1546558139534877
LBTYA,1.711118605,15578758279.0,1.3176612403100754
LCI,1.864447287,940376959.6,1.7250395348837215
LCNB,3.516420155,175969477.1,1.22130503875969
LDL,1.344112016,720468393.7,2.7253635658914734
LDOS,0.7028393940000001,3902455426.0,2.8768065891472845
LDR,2.510556977,378122251.4,22.219442635658897
LE,0.439340698,613040518.4,1.6023643410852708
LEA,0.46474224799999997,8557660928.0,2.838928294573641
LEE,0.194038372,120964334.2,
LFUS,3.039181395,2789466979.0,3.674684895833334
LFVN,0.740394595,149682779.3,15.603420463320473
LGIH,,630930101.2,
LGND,28.09833915,2378553891.0,7.572658139534885
LH,1.383922093,12782083376.0,2.436628682170542
LHCG,0.814893023,699544370.2,1.8961658914728696
LHO,2.409779845,2846266700.0,1.1678767441860463
LII,1.799074806,6331236279.0,186.54251968911902
LION,1.9210302330000002,448990879.3,1.3604527131782937
LIOX,0.508953101,284519088.8,3.1984174418604647
LKFN,7.727186434,1094432083.0,2.6642054263565913
LLL,1.050216667,10930624155.0,2.4528418604651154
LLTC,8.74035969,12568859213.0,7.263691860465117
LLY,3.980448062,81180655337.0,5.437178294573647
LM,1.083444186,3339687977.0,0.7977585271317833
LMNX,3.529355039,872023960.9,2.2582655038759696
LMOS,1.514805426,311420151.0,2.310891472868217
LNC,0.8384593020000001,11028149660.0,0.7274282945736437
LNCE,1.620881395,2918508564.0,1.7825984496124037
LNDC,0.637127132,327459733.1,1.5339620155038765
LNN,1.54004186,800684762.6,3.1560410852713203
LNT,4.643534109,15048582329.0,14.32627790697674
LOCK,2.3467069769999997,1466184981.0,5.75858449612403
LOGM,6.055613953,1831529786.0,9.03047751937984
LORL,,1129444769.0,
LOW,1.106198062,66749797791.0,9.266034496124036
LPG,1.7477302330000002,470225057.6,0.48176007751937966
LPNT,0.434487209,2814009351.0,1.247779457364341
LQ,1.389855426,1419581188.0,2.1194596899224805
LRCX,2.5868054259999997,15247296218.0,2.5977709302325565
LSTR,0.905837984,2909811958.0,5.942643410852714
LTC,12.40017907,1822206189.0,2.5977023255813956
LUK,0.6871445740000001,6713927603.0,0.6617531007751941
LUV,1.32305814,26746316822.0,3.4854201550387605
LVLT,,18752081166.0,
LVS,3.5504856589999996,40222915349.0,6.15768798449612
LXP,6.396192247999999,2220933865.0,1.6136786821705433
MA,10.61617054,106551000000.0,18.126279069767453
MAA,7.755877518999999,7239525295.0,
MAC,11.74675736,11743539196.0,2.6453461240310077
MAN,0.286729845,5582547733.0,2.219738372093024
MANH,7.2880875970000005,4215340257.0,23.138718992248066
MANT,0.866999225,1371861839.0,1.13836007751938
MAR,1.217674419,18142291659.0,3.4404969230769233
MASI,4.08222907,2684185552.0,9.098016279069773
MAT,1.89092093,10676475440.0,4.3599697674418625
MBFI,3.3703861000000006,2743369691.0,1.292896525096525
MBI,2.534013619,1117768169.0,0.3048484496124031
MBRG,3.97177722,189859061.4,1.4979741312741308
MBVT,3.61177093,230614832.9,1.4934546511627909
MBWM,3.4707434110000004,424591728.5,1.2407348837209307
MC,1.061321318,610858124.0,3.349754263565891
MCBC,3.9413341089999996,251622910.8,1.5977186046511629
MCD,4.241697287,106949000000.0,69.3482165803109
MCHP,4.972137597,11932644907.0,5.088621705426354
MCHX,0.978944186,138381279.1,0.9268081395348842
MCK,0.20145155,38639004109.0,4.243354651162789
MCRI,1.8765062019999998,389775039.5,1.8204104651162798
MCY,0.936301163,2947037628.0,1.6227686046511625
MDC,0.634761628,1276432008.0,1.0038899224806204
MDP,1.3668736430000001,2247134507.0,2.394214341085272
MDR,3.896781395,11304782935.0,7.394212015503874
MDRX,1.818555039,2576823068.0,1.886424418604651
MDSO,6.429016667000001,2671133363.0,8.398967829457364
MDT,3.9872135660000003,113836000000.0,2.2263007751937978
MDXG,4.506249225,928130361.9,7.957570542635659
MEI,1.507425581,1219950103.0,2.5936860465116296
MENT,2.329194574,2673912143.0,2.1602810077519377
MET,0.82606124,49561320419.0,0.6593186046511629
MFA,7.307049225,2685329151.0,0.909553488372093
MG,0.97949031,701030626.5,2.577906589147286
MGI,0.28264147300000003,460902600.8,
MGM,1.4692279069999998,13365731721.0,2.4147023255813966
MGRC,1.731846124,716607860.7,1.8660406976744177
MHK,1.695460465,14351126030.0,2.729391472868218
MHLD,0.447368217,1166653834.0,1.1367151162790692
MHO,0.406335271,621219815.9,1.0766484496124031
MINI,2.6328534880000003,1370765397.0,1.8252294573643413
MITK,7.139194961,224520928.7,6.329521705426363
MITT,4.099446899,406066749.2,0.8174593023255814
MKL,2.41080814,12876335110.0,1.558013178294572
MKSI,2.624246124,2345223402.0,1.9778387596899223
MKTX,16.32858488,5358796405.0,12.62949263565892
MLAB,4.844283721,414657250.1,4.813521317829459
MLR,0.438715891,248320206.0,1.3894755813953485
MMC,2.596087984,33505271589.0,5.058640697674416
MMI,1.393475194,989081704.2,4.613085271317828
MMM,3.4130263569999997,102835000000.0,8.741802713178286
MMS,1.553903101,3601292230.0,5.311022093023257
MMSI,1.668703876,937924572.3,1.9658189922480622
MN,,111572822.4,
MNK,2.29041938,7179448244.0,1.3828534883720922
MNKD,0.34411692299999996,84393860.64,
MNR,8.61292907,823351094.0,2.173537596899223
MNST,27.80171008,78652335880.0,19.853722480620164
MO,4.885293411,125254000000.0,42.708979069767466
MOD,0.365371705,493999934.1,1.3100999999999994
MOFG,2.702046512,331509299.3,1.0917244186046517
MOH,0.197820155,3088985698.0,1.90982984496124
MORN,4.400132171,3470991016.0,5.404769767441864
MOV,1.001786434,582680855.6,1.2820689922480633
MPAA,1.567721318,577932573.2,2.6931856589147296
MPC,0.32533798399999997,21467111977.0,1.6182251937984502
MPW,6.494193022999999,3172855325.0,1.358152325581396
MPWR,8.229512791,2903329660.0,7.406103875968991
MRK,4.033777132,159592000000.0,3.64024573643411
MRLN,2.3783023169999997,204885109.9,1.324949420849421
MRTN,1.332165504,888379789.4,2.118377906976746
MRVL,2.392890698,5721711274.0,1.3809143410852718
MS,1.7071364340000001,56947341977.0,0.7448794573643411
MSA,1.7054732559999999,1968969065.0,3.6386682170542635
MSCC,2.797025581,4141454260.0,2.6781310077519387
MSCI,7.052495349,7772923382.0,12.581730620155035
MSEX,3.404066667,580781603.6,2.7422372093023264
MSFG,3.3861961239999996,535123286.8,1.26019031007752
MSFT,5.0819550389999995,440886000000.0,6.018694961240309
MSI,2.284014341,13090572128.0,
MSL,1.173386434,110272691.3,0.5093062015503881
MSM,1.5761453490000001,4507787101.0,3.529381782945734
MSTR,3.911231395,2038033545.0,4.217420155038761
MTB,3.684805426,18241024133.0,1.2069841085271318
MTD,4.236243411,10273669822.0,19.62526356589147
MTG,3.5028093019999997,3320721173.0,1.3735290697674414
MTGE,21.32182984,733544204.6,0.8057178294573644
MTH,0.532324806,1475635241.0,1.1266620155038767
MTOR,0.257972868,855974500.0,
MTSC,1.34131124,784845827.9,2.523528682170544
MTSI,4.396068992,2149517403.0,4.933796511627909
MTW,4.726962403,8713219415.0,12.27002790697675
MTZ,0.45642093,2024336261.0,2.075620542635659
MU,1.131068992,14850186609.0,1.217048449612402
MXIM,4.885894574,10784323793.0,5.058587984496124
MYCC,0.8149472870000001,869901712.9,5.563142248062014
MYE,0.795663566,439390940.9,4.4694837209302305
MYGN,2.8119802330000003,2113598217.0,2.7809368217054264
MYL,2.2580837209999998,22190785891.0,2.126708914728682
MYRG,0.46242093,492683939.8,1.787611627906977
NANO,2.429520155,469610777.8,2.318862403100774
NATH,2.14196124,213561735.9,
NATI,2.981029457,3659351091.0,3.3500344961240316
NATR,0.665822868,219860040.9,1.609419379844963
NAVG,2.473397287,2743829280.0,2.367855426356589
NAVI,1.559139535,4457344380.0,1.1825837209302335
NBHC,3.5933658910000004,672088031.2,1.1400158914728689
NBTB,3.523686047,1328911502.0,1.4868872093023264
NCI,0.937741473,902732847.0,1.478328294573643
NCR,0.723924806,4616484973.0,7.558512403100775
NCS,0.652168992,1069729310.0,3.8983333333333348
NDSN,2.858116279,4959128506.0,6.593723255813954
NE,0.6597527129999999,2064468627.0,1.3725840206185569
NEE,3.2589220930000002,55229829535.0,2.385701550387596
NEOG,4.073694574,1312934876.0,3.230969767441861
NEWM,0.586849225,727681604.7,1.1430616279069767
NFBK,6.916096512,712658944.9,1.1851523255813956
NFLX,6.000847674,44663215663.0,18.803060077519376
NGHC,0.801307752,2293703584.0,1.6323290697674413
NGS,3.440631783,300953096.5,1.321293410852714
NHC,1.068649225,978115097.2,1.4873782945736445
NHI,11.61639109,2735516139.0,2.3547189922480625
NI,3.3149833330000003,7475358067.0,1.9492546511627904
NICK,0.9677888029999999,80574259.86,0.7741258687258683
NIHD,0.2185,347460034.5,1.2963
NILE,0.767568217,365408382.8,23.033772868217056
NJR,1.533015891,3032660063.0,2.5865585271317806
NKE,2.944144961,95100004709.0,7.652567054263566
NKSH,5.122912791,244831046.3,1.3681701550387602
NLS,1.664584109,608738621.4,4.319479457364342
NLSN,2.93731124,18273443891.0,4.184587209302325
NLY,53.78279326,9854265551.0,0.8841755813953476
NMIH,5.48778876,398631993.6,0.9533558139534879
NNBR,0.866627519,407434470.8,1.2758135658914718
NNI,2.000735271,1688850047.0,0.8838364341085271
NOC,1.648608915,38955784167.0,6.895349999999998
NP,1.314655039,1221176579.0,3.6481120155038758
NPTN,1.405979457,515090299.6,2.322977519379845
NRCIA,2.442993436,256192723.2,3.2932718146718134
NRIM,1.7985503880000002,181056804.0,0.9965325581395352
NRZ,6.33332093,3000668789.0,1.0384143410852709
NSC,2.5637608530000002,26138928384.0,2.1290449612403095
NSIT,0.198953876,1067596214.0,1.5469112403100784
NSM,0.885755814,1336959180.0,0.8704492248062016
NSP,0.312603101,1659283481.0,20.73187015503875
NSR,1.240670543,1374071452.0,1.74936976744186
NTAP,1.488492248,8270263605.0,2.863002713178294
NTCT,2.3905337209999997,2377077665.0,0.9794174418604648
NTGR,1.211057752,1590727496.0,2.1497895348837215
NTRI,1.5589930230000002,779362082.8,10.1045992248062
NTRS,3.3609166669999997,16111356122.0,1.8244945736434106
NUE,0.99072093,15706555184.0,2.077840697674418
NUS,1.196039147,2658001148.0,3.205085658914728
NUTR,1.089309302,247135798.9,1.4712705426356596
NUVA,3.506906977,3013750936.0,4.341938372093019
NVDA,6.064091085,33214002519.0,7.160906589147286
NVEC,10.25153953,278236271.7,2.825600000000001
NVR,1.27752093,6911828952.0,5.370048837209302
NWBI,4.086850388,1452662276.0,1.2492127906976749
NWE,2.296725581,2806793122.0,1.7295554263565895
NWHM,0.442250775,206980251.4,0.9246453488372093
NWL,2.233475969,17555668729.0,4.252299224806198
NWLI,1.7973540540000001,754087058.5,0.44994324324324275
NWN,2.2562771319999997,1570328603.0,1.9820406976744185
NWS,0.8396829459999999,6937974605.0,0.5965852713178293
NWSA,0.8396829459999999,6937974605.0,0.5965852713178293
NXST,1.673875969,1629349346.0,14.193318604651159
NYCB,11.05440039,7204734971.0,1.1981062015503876
NYLD,1.463580233,1501791054.0,0.8224158914728681
NYMT,5.74575969,622547314.1,0.8774891472868218
NYT,1.2974341090000001,2035943435.0,2.524453875968992
O,14.63167713,15399487741.0,2.3170046511627915
OB,1.092336047,1292047601.0,1.2686209302325573
OCFC,3.849643023,412328152.4,1.25889457364341
OCLR,1.852125581,749630367.3,3.666316666666668
ODFL,1.9258503880000002,5736537598.0,3.309241085271319
OFC,25.32821977,13149314020.0,10.068553875968982
OFG,1.201925194,456473889.9,0.5557999999999995
OFIX,1.89384031,765517815.9,2.800761627906979
OGE,2.7558344960000003,5973024907.0,1.7837031007751933
OGS,2.2635868219999997,3193682281.0,1.7148821705426358
OHI,7.90719845,6484234986.0,1.7298534883720937
OI,0.43526201600000003,2802069614.0,8.998069072164943
OII,1.280443411,2916418657.0,1.8354499999999998
OIS,1.772101938,1560271199.0,1.2640209302325573
OKE,1.103505426,8703139038.0,34.88701511627907
OKSB,3.82596938,340364401.4,1.18830968992248
OLBK,3.661785659,206628432.7,1.3976124031007742
OLP,5.675354264,384594721.6,1.4600038759689937
OMC,1.284466667,19549513380.0,8.306409302325577
OMCL,2.085103876,1186006921.0,2.8645046511627923
OMI,0.226036822,2223504878.0,2.234237209302325
ONB,2.741457752,1681341577.0,1.0047891472868216
OPK,6.614514729,5348294777.0,2.63930426356589
OPY,0.241024806,208986276.2,0.4068651162790698
ORA,3.451515891,2192999236.0,2.154720155038758
ORCL,4.496070543,167201000000.0,3.5689697674418586
ORI,1.031775581,5459437793.0,1.2984972868217035
ORIT,4.800681008,693698980.3,1.307461627906977
OSIS,1.492918147,1280639855.0,2.3407088803088794
OSK,0.585402326,3574670381.0,1.8696759689922477
OSTK,0.266250775,385088005.0,2.403158139534882
OSUR,3.354481008,410870341.0,2.45501589147287
OTTR,1.5671546509999998,1238498861.0,1.9656143410852716
PACW,4.897456589,4838889819.0,1.0788503875968993
PAHC,1.322303101,992796876.2,13.165245348837209
PAY,1.169056977,2375976844.0,2.802803488372092
PAYC,8.955776744,2425073997.0,20.202637209302328
PB,4.823095349,3635314072.0,1.0292941860465117
PBCT,3.7059705430000003,4813141231.0,1.0013616279069757
PBF,0.199166667,2670483593.0,1.6056844961240313
PBH,3.3256399219999997,2701976701.0,3.6317926356589156
